id_empleado,nombre,dni,email,salario,sucursal_id,cargo,tipo_evento,fecha_evento
E01631,Elena Perez,67201484,elena.perez@electrocasa.pe,1448.37,S33,Supervisor de tienda,transferencia,2026-04-03
E01104,Luis Ramos,30023567,luis.ramos@electrocasa.pe,2208.75,S25,Vendedor,baja,2026-01-17
E01199,Ana Ortiz,15928802,ana.ortiz@electrocasa.pe,1713.84,S06,Supervisor de tienda,Alta,2026-03-22
E01493,Maria Castillo,16455460,maria.castillo@electrocasa.pe,4569.81,S28,Supervisor de tienda,cambio salario,2026-02-02
E00363,Sandra Gonzalez,18072092,sandra.gonzalez@electrocasa.pe,2901.73,S33,Encargado de almacen,Cambio Salario,2026-04-08
E00535,Rosa Vargas,59980334,rosa.vargas@electrocasa.pe,3288.2,S22,Encargado de almacen,alta,2026-02-25
E01261,Karina Medina,65054481,karina.medina@electrocasa.pe,3099.86,S28,Cajero,alta,2026-05-23
E01882,Pilar Diaz,48511659,pilar.diaz@electrocasa.pe,4154.93,S38,Vendedor,Transferencia,2026-02-11
E01161,Manuel Torres,70548145,manuel.torres@electrocasa.pe,4136.41,S02,Asesor de ventas,alta,2026-02-15
E01662,Lucia Ramos,15709135,,3125.37,S15,Vendedor,Alta,2026-02-26
E01762,Pedro Cruz,31613000,pedro.cruz@electrocasa.pe,1664.28,S32,Supervisor de tienda,cambio_salario,2026-03-17
E01099,Sandra Ortiz,49995623,sandra.ortiz@electrocasa.pe,2619.42,S09,Vendedor,alta,2026-07-02
E00787,Jorge Romero,66113999,jorge.romero@electrocasa.pe,1227.9,S16,Cajero,ALTA,2026-04-03
E01925,Victor Rodriguez,43890913,victor.rodriguez@electrocasa.pe,1345.19,S22,Vendedor,cambio salario,2026-05-06
E01561,Karina Vargas,30022515,karina.vargas@electrocasa.pe,1737.8,S31,Cajero,Transferencia,2026-02-09
E01298,Patricia Rodriguez,23892708,patricia.rodriguez@electrocasa.pe,4061.26,S36,Cajero,ALTA,2026-07-19
E01804,Ana Rivera,77584023,ana.rivera@electrocasa.pe,3383.64,S27,Vendedor,cambio_salario,2026-03-08
E01523,Milagros Medina,32561683,milagros.medina@electrocasa.pe,4951.63,S07,Supervisor de tienda,CAMBIO_SALARIO,2026-04-13
E01993,Milagros Castillo,43924569,milagros.castillo@electrocasa.pe,2599.65,S03,Supervisor de tienda,Alta,2026-07-05
E01476,Rosa Martinez,52234134,rosa.martinez@electrocasa.pe,1249.49,S18,Encargado de almacen,Alta,2026-03-13
E00845,Jose Quispe,73525498,jose.quispe@electrocasa.pe,2582.51,S13,Vendedor,Alta,2026-08-05
E00990,Elena Fernandez,27963410,elena.fernandez@electrocasa.pe,3743.7,S21,Asesor de ventas,ALTA,2026-01-14
E00365,Pilar Salazar,40060816,pilar.salazar@electrocasa.pe,4052.18,S21,Asesor de ventas,Alta,2026-08-11
E01829,Ana Sanchez,33079312,ana.sanchez@electrocasa.pe,4437.2,S38,Vendedor,cambio salario,2026-08-23
E00868,Manuel Diaz,38558902,manuel.diaz@electrocasa.pe,1204.62,S32,Gerente de tienda,alta,2026-02-07
E00166,Alberto Martinez,22788582,alberto.martinez@electrocasa.pe,2554.62,S15,Vendedor,Alta,2026-03-07
E01739,Jorge Salazar,12885032,jorge.salazar@electrocasa.pe,2684.21,S13,Supervisor de tienda,Alta,2026-01-13
E00794,Patricia Fernandez,65425521,patricia.fernandez@electrocasa.pe,1611.87,S03,Asesor de ventas,transferencia,2026-02-17
E00544,Milagros Gonzalez,34664390,milagros.gonzalez@electrocasa.pe,3147.66,S22,Vendedor,ALTA,2026-05-03
E01470,Oscar Ramos,61657120,oscar.ramos@electrocasa.pe,3300.93,S29,Supervisor de tienda,cambio_salario,2026-08-25
E00403,Lucia Huaman,10366975,lucia.huaman@electrocasa.pe,3315.86,S04,Asesor de ventas,cambio_salario,2026-02-06
E01748,Milagros Aguilar,58791231,milagros.aguilar@electrocasa.pe,2386.31,S37,Cajero,Baja,2026-06-24
E00944,Miguel Quispe,60941566,miguel.quispe@electrocasa.pe,3783.36,S26,Asesor de ventas,Transferencia,2026-04-20
E00973,Luis Ramos,47661312,luis.ramos@electrocasa.pe,2729.22,S08,Supervisor de tienda,ALTA,2026-05-05
E01218,Hugo Lopez,31211916,hugo.lopez@electrocasa.pe,1332.43,S09,Cajero,ALTA,2026-03-06
E01579,Raul Rivera,61209507,raul.rivera@electrocasa.pe,4452.38,S04,Supervisor de tienda,TRANSFERENCIA,2026-06-03
E01170,Oscar Garcia,16781219,oscar.garcia@electrocasa.pe,2028.95,S05,Encargado de almacen,TRANSFERENCIA,2026-07-21
E01029,Carlos Garcia,11933168,carlos.garcia@electrocasa.pe,3919.08,S12,Vendedor,ALTA,2026-08-17
E01892,Victor Romero,74324265,victor.romero@electrocasa.pe,2883.66,S35,Gerente de tienda,Alta,2026-02-26
E01052,Manuel Medina,36003792,manuel.medina@electrocasa.pe,3352.52,S34,Vendedor,baja,2026-02-14
E00052,Karina Ramos,22302400,karina.ramos@electrocasa.pe,3940.27,S27,Supervisor de tienda,CAMBIO_SALARIO,2026-02-24
E01199,Ana Ortiz,15928802,ana.ortiz@electrocasa.pe,1713.84,S26,Supervisor de tienda,TRANSFERENCIA,2026-04-05
E01278,Oscar Aguilar,18908286,oscar.aguilar@electrocasa.pe,1680.94,S34,Vendedor,Alta,2026-07-08
E00226,Karina Ortiz,42044653,karina.ortiz@electrocasa.pe,2884.16,S07,Vendedor,alta,2026-02-11
E00301,Elena Martinez,26619117,elena.martinez@electrocasa.pe,1748.19,S16,Gerente de tienda,TRANSFERENCIA,2026-01-28
E01077,Rosa Quispe,32350844,rosa.quispe@electrocasa.pe,1316.45,S05,Cajero,Transferencia,2026-01-02
E01131,Diana Mendoza,56687474,diana.mendoza@electrocasa.pe,3617.34,S22,Asesor de ventas,cambio salario,2026-05-27
E01588,Gabriela Rodriguez,62526863,gabriela.rodriguez@electrocasa.pe,1251.44,S13,Encargado de almacen,alta,2026-01-28
E00826,Elena Sanchez,78355487,elena.sanchez@electrocasa.pe,4450.69,S35,Cajero,ALTA,2026-07-16
E01192,Fernando Flores,27110821,fernando.flores@electrocasa.pe,1260.06,S01,Vendedor,ALTA,2026-07-15
E00265,Pedro Vargas,51792896,pedro.vargas@electrocasa.pe,1983.12,S20,Encargado de almacen,CAMBIO_SALARIO,
E00046,Sandra Cruz,43460541,sandra.cruz@electrocasa.pe,4255.98,S20,Cajero,alta,2026-07-05
E01648,Luis Castillo,61396432,luis.castillo@electrocasa.pe,3269.32,S07,Gerente de tienda,transferencia,2026-04-20
E00447,Oscar Vargas,25012735,oscar.vargas@electrocasa.pe,1951.62,S05,Cajero,transferencia,2026-01-04
E00785,Raul Rodriguez,12084788,raul.rodriguez@electrocasa.pe,3963.03,S21,Supervisor de tienda,cambio_salario,2026-05-11
E00861,Manuel Huaman,11558789,manuel.huaman@electrocasa.pe,1611.87,S36,Encargado de almacen,cambio_salario,2026-08-28
E00866,Ricardo Romero,23482476,ricardo.romero@electrocasa.pe,2793.73,S39,Vendedor,Transferencia,2026-07-13
E00279,Juan Ramos,33462558,juan.ramos@electrocasa.pe,4455.27,S28,Cajero,Baja,2026-05-15
E00842,Milagros Sanchez,16538459,milagros.sanchez@electrocasa.pe,4300.78,S39,Encargado de almacen,alta,2026-03-24
E00002,Gabriela Chavez,14293230,gabriela.chavez@electrocasa.pe,1996.83,S28,Gerente de tienda,ALTA,2026-07-11
E00227,Cecilia Torres,61707470,cecilia.torres@electrocasa.pe,3233.05,S40,Gerente de tienda,Baja,2026-03-22
E00199,Cecilia Diaz,46130923,cecilia.diaz@electrocasa.pe,4346.55,S37,Asesor de ventas,CAMBIO_SALARIO,2026-07-20
E00863,Sandra Castillo,76955661,sandra.castillo@electrocasa.pe,3610.69,S28,Cajero,BAJA,2026-08-20
E01453,Alberto Rodriguez,61076081,alberto.rodriguez@electrocasa.pe,3005.5,S10,Supervisor de tienda,Baja,2026-06-19
E01335,Rosa Diaz,35084019,rosa.diaz@electrocasa.pe,2061.13,S40,Cajero,alta,2026-07-06
E00888,Alberto Flores,43486280,alberto.flores@electrocasa.pe,2766.66,S07,Vendedor,Transferencia,2026-04-14
E00147,Carlos Romero,36745075,carlos.romero@electrocasa.pe,2731.21,S21,Gerente de tienda,ALTA,2026-07-17
E01162,Cecilia Fernandez,11972668,cecilia.fernandez@electrocasa.pe,2833.3,S11,Cajero,Alta,2026-05-09
E00289,Carmen Medina,50537089,carmen.medina@electrocasa.pe,2597.61,S05,Supervisor de tienda,Alta,2026-03-23
E01180,Karina Quispe,40475302,karina.quispe@electrocasa.pe,3316.26,S30,Encargado de almacen,ALTA,2026-06-02
E00513,Diana Chavez,44141206,diana.chavez@electrocasa.pe,1487.83,S24,Cajero,alta,2026-05-27
E01215,Milagros Ramos,78377231,milagros.ramos@electrocasa.pe,2878.49,S36,Vendedor,Transferencia,2026-08-03
E00738,Carmen Medina,,carmen.medina@electrocasa.pe,2600.71,S14,Vendedor,ALTA,2026-08-25
E00579,Juan Rodriguez,58104949,juan.rodriguez@electrocasa.pe,2202.76,S28,Asesor de ventas,Alta,2026-03-26
E01539,Maria Cruz,63679123,maria.cruz@electrocasa.pe,2662.01,S36,Cajero,cambio salario,2026-06-19
E00625,Ana Cruz,33778485,ana.cruz@electrocasa.pe,4699.29,S27,Gerente de tienda,cambio_salario,2026-01-26
E01127,Pilar Gonzalez,69236636,pilar.gonzalez@electrocasa.pe,2372.83,S14,Cajero,ALTA,2026-01-26
E00063,Oscar Sanchez,79146002,oscar.sanchez@electrocasa.pe,3401.78,S17,Asesor de ventas,alta,2026-06-02
E01356,Ana Castillo,79014769,ana.castillo@electrocasa.pe,2223.92,S06,Encargado de almacen,alta,2026-04-28
E00556,Luis Mendoza,16969278,luis.mendoza@electrocasa.pe,4171.71,S19,Supervisor de tienda,cambio salario,2026-08-11
E01687,Raul Mendoza,38482326,raul.mendoza@electrocasa.pe,2852.13,S13,Gerente de tienda,Alta,2026-04-14
E01571,Rosa Rodriguez,73364449,rosa.rodriguez@electrocasa.pe,2198.02,S18,Vendedor,ALTA,2026-02-20
E00856,Maria Perez,68240700,maria.perez@electrocasa.pe,4223.47,S07,Supervisor de tienda,ALTA,2026-02-15
E00566,Sandra Medina,45320944,sandra.medina@electrocasa.pe,3032.41,S08,Encargado de almacen,Cambio Salario,2026-06-14
E00222,Patricia Rodriguez,66067795,patricia.rodriguez@electrocasa.pe,3124.93,S32,Supervisor de tienda,Transferencia,2026-08-19
E01599,Fernando Medina,58205639,fernando.medina@electrocasa.pe,4437.08,S04,Cajero,transferencia,2026-06-08
E01910,Vanessa Garcia,79126808,vanessa.garcia@electrocasa.pe,4456.41,S15,Gerente de tienda,Alta,2026-07-11
E01920,Lucia Lopez,33971909,lucia.lopez@electrocasa.pe,1524.08,S17,Cajero,alta,2026-05-10
E00436,Juan Aguilar,62256446,juan.aguilar@electrocasa.pe,1937.27,S36,Vendedor,transferencia,2026-05-07
E01925,Victor Rodriguez,43890913,victor.rodriguez@electrocasa.pe,1276.75,S22,Vendedor,Alta,2026-07-07
E01639,Miguel Perez,22485210,miguel.perez@electrocasa.pe,4300.54,S40,Cajero,baja,2026-01-18
E00362,Rosa Vargas,28721377,rosa.vargas@electrocasa.pe,2180.92,S36,Asesor de ventas,transferencia,2026-03-07
E01101,Manuel Martinez,28159858,manuel.martinez@electrocasa.pe,1791.05,S17,Gerente de tienda,Transferencia,2026-02-12
E01558,Cecilia Ortiz,36134541,cecilia.ortiz@electrocasa.pe,2643.26,S10,Gerente de tienda,ALTA,2026-06-21
E00623,Patricia Gonzalez,65410143,patricia.gonzalez@electrocasa.pe,5077.06,S37,Gerente de tienda,cambio salario,2026-07-01
E01332,Alberto Ortiz,73916561,alberto.ortiz@electrocasa.pe,4413.25,S17,Gerente de tienda,alta,2026-04-26
E00953,Oscar Cruz,64954655,oscar.cruz@electrocasa.pe,2758.57,S02,Cajero,cambio salario,2026-02-02
E00752,Diana Ortiz,70030861,diana.ortiz@electrocasa.pe,2193.3,S01,Cajero,Alta,2026-01-19
E00021,Carlos Salazar,67917109,carlos.salazar@electrocasa.pe,3269.08,S14,Cajero,transferencia,
E01703,Elena Rodriguez,62538234,elena.rodriguez@electrocasa.pe,4104.55,S39,Gerente de tienda,ALTA,2026-02-05
E00696,Jorge Huaman,57391656,jorge.huaman@electrocasa.pe,3492.71,S34,Asesor de ventas,Alta,2026-02-11
E00375,Jose Fernandez,26821759,jose.fernandez@electrocasa.pe,2892.31,S16,Asesor de ventas,Alta,2026-06-28
E00240,Pedro Salazar,14745080,pedro.salazar@electrocasa.pe,2344.53,S19,Cajero,ALTA,2026-01-06
E00829,Patricia Quispe,41795940,patricia.quispe@electrocasa.pe,2813.76,S16,Supervisor de tienda,Cambio Salario,2026-07-27
E01674,Jose Torres,28842967,jose.torres@electrocasa.pe,2203.56,S06,Gerente de tienda,Alta,2026-01-04
E01297,Maria Mendoza,22304438,maria.mendoza@electrocasa.pe,2962.03,S34,Cajero,Transferencia,2026-08-22
E01269,Carlos Martinez,54090178,carlos.martinez@electrocasa.pe,4538.98,S23,Gerente de tienda,CAMBIO_SALARIO,2026-01-15
E01749,Rosa Castillo,57276022,rosa.castillo@electrocasa.pe,3663.48,S05,Encargado de almacen,alta,2026-01-06
E00637,Jose Lopez,37350258,jose.lopez@electrocasa.pe,2537.43,S02,Supervisor de tienda,transferencia,2026-06-03
E00433,Diana Sanchez,36393679,diana.sanchez@electrocasa.pe,3648.84,S22,Encargado de almacen,alta,2026-06-25
E00527,Maria Cruz,43482083,maria.cruz@electrocasa.pe,3327.64,S01,Asesor de ventas,ALTA,2026-02-05
E00778,Juan Chavez,26888905,juan.chavez@electrocasa.pe,1739.16,S24,Cajero,Alta,2026-04-03
E01033,Vanessa Chavez,27583354,vanessa.chavez@electrocasa.pe,2862.44,S18,Vendedor,Alta,2026-06-04
E01183,Karina Garcia,52518108,karina.garcia@electrocasa.pe,4117.28,S06,Supervisor de tienda,ALTA,2026-05-05
E00564,Vanessa Sanchez,55730396,vanessa.sanchez@electrocasa.pe,3400.87,S31,Encargado de almacen,Cambio Salario,2026-05-09
E01642,Maria Castillo,40284757,maria.castillo@electrocasa.pe,3241.77,S08,Gerente de tienda,ALTA,2026-02-12
E01472,Pedro Chavez,42006799,pedro.chavez@electrocasa.pe,1733.06,S18,Asesor de ventas,TRANSFERENCIA,2026-07-07
E01522,Pilar Flores,16418576,pilar.flores@electrocasa.pe,2290.35,S34,Encargado de almacen,transferencia,2026-01-25
E00197,Jose Mendoza,48801492,jose.mendoza@electrocasa.pe,1709.58,S27,Vendedor,TRANSFERENCIA,2026-06-25
E00803,Victor Lopez,74744599,victor.lopez@electrocasa.pe,4020.97,S11,Asesor de ventas,Baja,2026-05-19
E00068,Fernando Rodriguez,52940970,fernando.rodriguez@electrocasa.pe,2553.08,S01,Gerente de tienda,alta,2026-07-17
E00374,Alberto Ramos,54135103,alberto.ramos@electrocasa.pe,3367.23,S18,Asesor de ventas,cambio salario,2026-01-06
E01485,Ana Cruz,58258837,ana.cruz@electrocasa.pe,2229.98,S07,Supervisor de tienda,CAMBIO_SALARIO,2026-06-08
E00436,Juan Aguilar,62256446,juan.aguilar@electrocasa.pe,1761.8,S31,Vendedor,ALTA,2026-07-04
E00148,Karina Diaz,39278535,karina.diaz@electrocasa.pe,3284.39,S01,Encargado de almacen,cambio salario,2026-02-18
E01979,Gabriela Vargas,21007787,gabriela.vargas@electrocasa.pe,3679.21,S05,Cajero,TRANSFERENCIA,2026-04-10
E01897,Milagros Romero,19967752,milagros.romero@electrocasa.pe,3267.96,S32,Encargado de almacen,cambio salario,2026-01-15
E01523,Milagros Medina,,milagros.medina@electrocasa.pe,3809.61,S07,Supervisor de tienda,Alta,2026-07-21
E01981,Luis Torres,10284170,luis.torres@electrocasa.pe,2119.73,S08,Asesor de ventas,baja,2026-08-26
E01147,Cecilia Quispe,75607822,cecilia.quispe@electrocasa.pe,2463.14,S07,Asesor de ventas,Alta,2026-08-28
E00963,Ricardo Medina,61899188,ricardo.medina@electrocasa.pe,4246.65,S04,Vendedor,TRANSFERENCIA,2026-04-13
E00599,Manuel Mendoza,71491232,manuel.mendoza@electrocasa.pe,3032.94,S17,Encargado de almacen,cambio_salario,2026-04-04
E00651,Karina Quispe,20968825,karina.quispe@electrocasa.pe,3841.3,S25,Asesor de ventas,TRANSFERENCIA,2026-01-24
E01330,Manuel Torres,26371495,manuel.torres@electrocasa.pe,4400.85,S11,Supervisor de tienda,transferencia,2026-01-07
E00027,Maria Aguilar,52847222,maria.aguilar@electrocasa.pe,3288.03,S05,Asesor de ventas,cambio_salario,2026-04-15
E01823,Cecilia Salazar,18860227,cecilia.salazar@electrocasa.pe,2468.64,S20,Supervisor de tienda,ALTA,2026-06-12
E01344,Rosa Fernandez,34939808,rosa.fernandez@electrocasa.pe,2358.4,S01,Cajero,transferencia,2026-03-24
E01726,Lucia Romero,15508624,lucia.romero@electrocasa.pe,3966.63,S38,Supervisor de tienda,alta,2026-06-19
E00749,Oscar Flores,15111242,oscar.flores@electrocasa.pe,2396.09,S10,Vendedor,ALTA,2026-01-27
E00876,Manuel Rojas,33741259,manuel.rojas@electrocasa.pe,4433.91,S39,Gerente de tienda,TRANSFERENCIA,2026-08-14
E01058,Ricardo Gonzalez,73633382,ricardo.gonzalez@electrocasa.pe,2336.89,S29,Vendedor,Baja,2026-08-18
E01596,Jose Ramos,57171107,jose.ramos@electrocasa.pe,2556.93,S27,Vendedor,cambio salario,2026-04-03
E01383,Alberto Castillo,40234210,alberto.castillo@electrocasa.pe,1838.18,S21,Gerente de tienda,Baja,2026-04-19
E00590,Pilar Martinez,35415593,pilar.martinez@electrocasa.pe,2230.28,S28,Asesor de ventas,BAJA,2026-06-08
E00457,Juan Ramos,34341015,juan.ramos@electrocasa.pe,3708.09,S19,Vendedor,alta,2026-06-24
E00319,Rosa Vargas,58903336,rosa.vargas@electrocasa.pe,1229.02,S26,Cajero,transferencia,2026-06-08
E01232,Juan Huaman,19217707,juan.huaman@electrocasa.pe,1763.98,S23,Asesor de ventas,cambio salario,2026-06-11
E00253,Patricia Castillo,55657156,patricia.castillo@electrocasa.pe,3229.28,S31,Encargado de almacen,cambio salario,2026-06-27
E00547,Alberto Rodriguez,22925317,alberto.rodriguez@electrocasa.pe,1553.64,S36,Cajero,cambio salario,2026-07-21
E01504,Rosa Salazar,62757296,rosa.salazar@electrocasa.pe,3387.57,S16,Vendedor,CAMBIO_SALARIO,2026-03-10
E00792,Pilar Flores,13215069,pilar.flores@electrocasa.pe,3121.65,S31,Encargado de almacen,ALTA,2026-08-27
E00541,Elena Huaman,,elena.huaman@electrocasa.pe,1957.43,S29,Gerente de tienda,Alta,2026-01-28
E01276,Pedro Vargas,61912055,pedro.vargas@electrocasa.pe,1268.14,S30,Cajero,ALTA,2026-07-19
E01616,Ana Martinez,11807193,ana.martinez@electrocasa.pe,1230.83,S06,Cajero,ALTA,2026-04-28
E00729,Diana Rojas,49402123,diana.rojas@electrocasa.pe,2219.75,S31,Vendedor,Transferencia,2026-05-04
E00824,Carmen Torres,71050118,carmen.torres@electrocasa.pe,2048.09,S01,Asesor de ventas,Cambio Salario,2026-05-15
E00902,Carlos Quispe,26812955,carlos.quispe@electrocasa.pe,4002.16,S29,Gerente de tienda,CAMBIO_SALARIO,2026-05-16
E01022,Victor Fernandez,25122859,,3889.04,S18,Supervisor de tienda,alta,2026-02-27
E01990,Juan Sanchez,77471083,juan.sanchez@electrocasa.pe,3050.0,S13,Vendedor,alta,2026-02-14
E00894,Maria Perez,11066575,maria.perez@electrocasa.pe,1321.87,S24,Supervisor de tienda,cambio salario,2026-07-09
E01264,Oscar Rojas,19478819,oscar.rojas@electrocasa.pe,2596.69,S09,Supervisor de tienda,ALTA,2026-01-17
E00912,Jorge Medina,70306932,jorge.medina@electrocasa.pe,3609.51,S27,Gerente de tienda,Alta,2026-08-20
E01726,Lucia Romero,15508624,lucia.romero@electrocasa.pe,4281.22,S38,Supervisor de tienda,cambio salario,2026-04-20
E00474,Victor Aguilar,35370749,victor.aguilar@electrocasa.pe,4296.45,S35,Gerente de tienda,Alta,2026-01-11
E00284,Sandra Ramos,57791886,sandra.ramos@electrocasa.pe,2051.27,S11,Gerente de tienda,BAJA,2026-02-02
E01353,Diana Salazar,12246481,diana.salazar@electrocasa.pe,4207.45,S26,Asesor de ventas,CAMBIO_SALARIO,2026-04-13
E00164,Carmen Ortiz,74658499,carmen.ortiz@electrocasa.pe,2304.2,S22,Supervisor de tienda,alta,2026-07-08
E01201,Manuel Fernandez,51699822,manuel.fernandez@electrocasa.pe,1730.73,S12,Asesor de ventas,Baja,2026-07-10
E00498,Gabriela Fernandez,12096215,gabriela.fernandez@electrocasa.pe,3846.22,S18,Gerente de tienda,CAMBIO_SALARIO,2026-02-13
E01484,Luis Vargas,41732052,luis.vargas@electrocasa.pe,4905.05,S14,Gerente de tienda,baja,2026-06-09
E00293,Pedro Castillo,66069179,pedro.castillo@electrocasa.pe,3491.37,S31,Cajero,Alta,2026-02-07
E00257,Alberto Garcia,61167528,alberto.garcia@electrocasa.pe,1931.0,S32,Cajero,BAJA,2026-02-18
E01326,Elena Lopez,62788887,elena.lopez@electrocasa.pe,3968.78,S35,Supervisor de tienda,ALTA,2026-06-13
E01150,Oscar Garcia,52639303,oscar.garcia@electrocasa.pe,3554.89,S30,Cajero,Alta,2026-03-04
E01058,Ricardo Gonzalez,73633382,ricardo.gonzalez@electrocasa.pe,2336.89,S29,Vendedor,TRANSFERENCIA,2026-06-04
E00417,Maria Ramos,47663772,maria.ramos@electrocasa.pe,1469.24,S27,Encargado de almacen,Transferencia,2026-08-03
E01006,Diana Castillo,52455545,diana.castillo@electrocasa.pe,4312.39,S16,Encargado de almacen,Cambio Salario,2026-06-09
E00360,Cecilia Martinez,54977751,cecilia.martinez@electrocasa.pe,3295.79,S36,Cajero,Alta,2026-01-24
E01421,Miguel Vargas,48952522,miguel.vargas@electrocasa.pe,3450.36,S37,Supervisor de tienda,ALTA,2026-08-06
E00456,Hugo Sanchez,52127127,hugo.sanchez@electrocasa.pe,4090.82,S01,Asesor de ventas,CAMBIO_SALARIO,2026-05-13
E01395,Fernando Quispe,62678799,fernando.quispe@electrocasa.pe,1543.43,S16,Asesor de ventas,Transferencia,2026-06-11
E00346,Patricia Ortiz,22554972,patricia.ortiz@electrocasa.pe,4280.11,S29,Supervisor de tienda,Transferencia,2026-03-26
E00113,Miguel Salazar,64322720,miguel.salazar@electrocasa.pe,1974.32,S12,Vendedor,Alta,2026-08-11
E01364,Oscar Martinez,39117719,,1334.52,S05,Supervisor de tienda,Alta,2026-05-20
E00182,Pilar Gonzalez,61369266,pilar.gonzalez@electrocasa.pe,1710.37,S18,Supervisor de tienda,Alta,2026-02-06
E01360,Pilar Aguilar,18666334,pilar.aguilar@electrocasa.pe,1759.2,S06,Asesor de ventas,transferencia,2026-03-12
E01446,Lucia Perez,24581946,lucia.perez@electrocasa.pe,3406.2,S34,Cajero,transferencia,2026-01-23
E01971,Sandra Chavez,78122074,sandra.chavez@electrocasa.pe,1723.31,S03,Gerente de tienda,TRANSFERENCIA,2026-05-08
E00851,Maria Cruz,34418551,maria.cruz@electrocasa.pe,1911.14,S19,Encargado de almacen,TRANSFERENCIA,2026-05-07
E00573,Juan Torres,51286004,juan.torres@electrocasa.pe,1431.61,S12,Encargado de almacen,CAMBIO_SALARIO,2026-02-18
E00867,Ricardo Rivera,63427925,ricardo.rivera@electrocasa.pe,4271.56,S06,Supervisor de tienda,alta,2026-06-22
E01347,Vanessa Rojas,76479896,vanessa.rojas@electrocasa.pe,3864.93,S24,Supervisor de tienda,Alta,2026-05-28
E01027,Vanessa Rivera,49205647,vanessa.rivera@electrocasa.pe,1856.5,S21,Asesor de ventas,ALTA,2026-06-06
E01381,Rosa Rojas,60292048,rosa.rojas@electrocasa.pe,2131.67,S30,Gerente de tienda,cambio salario,2026-03-21
E01125,Ricardo Rivera,22768254,ricardo.rivera@electrocasa.pe,2868.0,S22,Supervisor de tienda,Transferencia,2026-05-24
E00910,Elena Cruz,22662667,elena.cruz@electrocasa.pe,2002.86,S29,Encargado de almacen,baja,2026-04-25
E01953,Juan Flores,,juan.flores@electrocasa.pe,3104.25,S40,Encargado de almacen,alta,2026-04-14
